Id_Curso;Disponibilidad;Fecha Creacion;Fecha Publicacion;Duracion;Origen;Idioma;Contenido;Tipo Curso;Costo;Encargado;Id Categoria ;Experto ;Titulo;Descripcion;Proveedor;Proposito formacion;Area de conocimiento ;Tipo contenido 
GRA_SA_004_0025;Y;;;;;;;PRES;;;SA_004;;Reforma Tributaria;;;;;
CLS_SA_007_0103;Y;;;;;;;VIRTUAL;;;SA_007;;Novedades Nomina - Externo;;;;;
CLS_SA_002_0026;Y;;;;;;;PRES;;;SA_002;;Debida Diligencia - Externo;;;;;
CLS_SA_003_0010;Y;;;;;;;VIRTUAL;;;SA_003;;Como Fortalecer la Gestión Social en las compañías;;;;;
CLS_SA_003_0009;Y;;;;;;;PRES;;;SA_003;;Debida Diligencia Socioambiental;;;;;
CLS_SA_007_0146;Y;;;;;;;PRES;;;SA_007;;Diplomado Evaluacion Financiera de Proyectos;;;;;
CLS_SA_004_0002;Y;;;;;;;PRES;;;SA_004;;Evaluación financiera de proyectos;;;;;
SUM_SA_006_0004;Y;;;;;;;PRES;;;SA_006;;Entrenamiento Ariba - Contract - Externo;;;;;
SUM_SA_006_0003;Y;;;;;;;PRES;;;SA_006;;Entrenamiento Ariba - Sourcing - Externo;;;;;
CEM_SA_003_0030;Y;;;;;;;VIRTUAL;;;SA_003;;Buenas prácticas para el manejo del agua;;;;;
CEM_SA_003_0031;Y;;;;;;;VIRTUAL;;;SA_003;;Guía de buenas prácticas para la medición de agua;;;;;
CEM_SA_005_0185;Y;;;;;;;VIRTUAL;;;SA_004;;DS010C análisis de ejecución presupuestal de gastos generales Argos;;;;;
GRA_SA_016_0012;Y;;;;;;;VIRTUAL;;;SA_016;;Conversatorio Racismo – grabación;;;;;
CEM_SA_005_0212;Y;;;;;;;VIRTUAL;;;SA_005;;Seguridad de la información Módulo 1;;;;;
CEM_SA_003_0151;Y;;;;;;;VIRTUAL;;;SA_003;;Piensa verde - Introducción;;;;;
CLS_SA_007_0164;Y;;;;;;;PRES;;;SA_007;;Seguridad Ambiente y Generalidades de Plantaseguridad Ambiente y Generalidades de Planta;;;;;
STRUCTURALIA_1009;Y;;;;;;;VIRTUAL;;;SA_003;;Operaciones de tratamiento de residuos urbanos;;;;;
GRA_SA_012_0001;Y;;;;;;;PRES;;;SA_012;;Inmersión en Inglés;;;;;
STRUCTURALIA_1067;Y;;;;;;;VIRTUAL;;;SA_007;;Ciclos combinados;;;;;
CEM_SA_003_0340;Y;;;;;;;PRES;;;SA_003;;Prevención Pandemias;;;;;
CLS_SA_007_0262;Y;;;;;;;PRES;;;SA_007;;Conocimientos básicos en gestión de activos;;;;;
CLS_SA_001_0091;Y;;;;;;;VIRTUAL;;;SA_001;;Manejo emocional en situaciones especiales - Externo;;;;;
CLS_SA_007_0283;Y;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: Seguridad y Salud en el Trabajo;;;;;
CLS_SA_007_0274;Y;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: Electricidad;;;;;
CLS_SA_007_0278;Y;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: Instrumentación y control;;;;;
CLS_SA_007_0273;Y;;;;;;;PRES;;;SA_007;;Plan de Formacion Tesorito: Transformadores;;;;;
CLS_SA_007_0280;Y;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: Mecánica;;;;;
CLS_SA_003_0060;Y;;;;;;;PRES;;;SA_003;;Plan de Formación Tesorito: SST;;;;;
CLS_SA_007_0282;Y;;;;;;;PRES;;;SA_007;;Plan de Formacion Tesorito: Neumática;;;;;
CLS_SA_007_0279;Y;;;;;;;PRES;;;SA_007;;Plan de Formacion Tesorito: Transferencia de calor;;;;;
CLS_SA_004_0010;Y;;;;;;;PRES;;;SA_007;;Plan de Formacion Tesorito: Sistemas de protección electromecánico;;;;;
CLS_SA_007_0275;Y;;;;;;;PRES;;;SA_007;;Plan de Formacion Tesorito: Sistema de Gestion ISO 9001;;;;;
CLS_SA_007_0286;Y;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: Motores Wästsilä;;;;;
CLS_SA_007_0277;Y;;;;;;;PRES;;;SA_007;;Plan de Formacion Tesorito: Ciclos de potencia;;;;;
CLS_SA_007_0281;Y;;;;;;;PRES;;;SA_007;;Plan de Formacion Tesorito: Eficiencia;;;;;
CLS_SA_007_0287;Y;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: SCI;;;;;
CLS_SA_007_0284;Y;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: Generadores;;;;;
CLS_SA_007_0302;Y;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: Subestaciones eléctricas;;;;;
CLS_SA_007_0303;Y;;;;;;;PRES;;;SA_007;;Profundización en motores Wärtsilä;;;;;
CLS_SA_007_0276;Y;;;;;;;PRES;;;SA_007;;Plan de Formacion Tesorito: Potencia eléctrica;;;;;
CLS_SA_007_0285;Y;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: Protecciones eléctricas;;;;;
CLS_SA_007_0301;Y;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: Puente grúa;;;;;
CLS_SA_007_0304;Y;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: Mercado mayorista;;;;;
CLS_SA_007_0305;Y;;;;;;;PRES;;;SA_007;;Plan de formación tesorito: Excel avanzado;;;;;
CLS_SA_007_0306;Y;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: SAP;;;;;
CLS_SA_007_0164;N;;;;;;;PRES;;;SA_007;;Seguridad Ambiente y Generalidades de Plantaseguridad Ambiente y Generalidades de Planta;;;;;
CLS_SA_007_0167;N;;;;;;;PRES;;;SA_007;;Sistemas de Agua de Enfriamiento Caldera y Turbinas;;;;;
CLS_SA_007_0169;N;;;;;;;PRES;;;SA_007;;Sistemas Eléctricos Alta, Media y Baja Tensión - Ups, Ca - Recuperación de Auxiliares;;;;;
CLS_SA_007_0170;N;;;;;;;PRES;;;SA_007;;Sistemas de Aire Comprimido, Servicio E Instrumentación;;;;;
CLS_SA_007_0174;N;;;;;;;PRES;;;SA_007;;Sistemas de Vapor de Alta Presión y Vapor Auxiliar;;;;;
CLS_SA_007_0175;N;;;;;;;PRES;;;SA_007;;Sistemas de Lubricación Turbinas y Auxiliares;;;;;
CLS_SA_007_0176;N;;;;;;;PRES;;;SA_007;;Sistema de Caldera, Arranque y Parada;;;;;
CLS_SA_007_0171;N;;;;;;;PRES;;;SA_007;;Sistema de Agua de Mar, Circulación;;;;;
CLS_SA_007_0172;N;;;;;;;PRES;;;SA_007;;Sistema de Agua Potable;;;;;
CLS_SA_007_0173;N;;;;;;;PRES;;;SA_007;;Sistemas de Agua de Condensado y Alimentosistemas de Agua de Condensado y Alimento;;;;;
CEM_SA_003_0164;N;;;;;;;VIRTUAL;;;SA_003;;Aprende sobre la metodología de las 5S;;;;;
SUM_SA_006_0002;N;;;;;;;VIRTUAL;;;SA_006;;Generar Solicitudes de Pedido a través de Ariba - Celsia;;;;;
CEM_SA_003_0461;N;;;;;;;VIRTUAL;;;SA_003;;Curso de prevención de consumo de alcohol y drogas en el contexto laboral;;;;;
CEM_SA_005_0200;N;;;;;;;VIRTUAL;;;SA_005;;Cómo crear carpetas en Outlook 2013;;;;;
CEM_SA_003_0019;N;;;;;;;VIRTUAL;;;SA_003;;La Bici me mueve - Primera parte;;;;;
SUM_SA_001_0009;N;;;;;;;VIRTUAL;;;SA_001;;SuccessFactors - Vacaciones;;;;;
SUM_SA_001_0010;N;;;;;;;VIRTUAL;;;SA_001;;SuccessFactors - Enlaces rápidos;;;;;
SUM_SA_001_0001;N;;;;;;;VIRTUAL;;;SA_001;;SuccessFactors - Plan de desarrollo;;;;;
SUM_SA_001_0012;N;;;;;;;VIRTUAL;;;SA_001;;SuccessFactors - Cambiar idioma;;;;;
SUM_SA_001_0015;N;;;;;;;VIRTUAL;;;SA_001;;SuccessFactors - Aplicación móvil;;;;;
SUM_SA_001_0013;N;;;;;;;VIRTUAL;;;SA_001;;SuccessFactors - Aprobación flujos de trabajo;;;;;
GRA_SA_004_0009;N;;;;;;;PRES;;;SA_004;;Desarrollo de competencias para el análisis financiero;;;;;
CEM_SA_009_0246;N;;;;;;;VIRTUAL;;;SA_009;;Como se hace el concreto;;;;;
CLS_SA_007_0001;N;;;;;;;VIRTUAL;;;SA_007;;Generación de energía a partir del carbón;;;;;
STRUCTURALIA_1078;N;;;;;;;VIRTUAL;;;SA_007;;Ingeniería y gestión del mantenimiento de centrales eléctricas;;;;;
STRUCTURALIA_1067;N;;;;;;;VIRTUAL;;;SA_007;;Ciclos combinados;;;;;
CLS_SA_007_0165;N;;;;;;;PRES;;;SA_007;;Bases Teoricas;;;;;
SUM_SA_012_0020;N;;;;;;;VIRTUAL;;;SA_012;;Octubre- Diciembre - EF - Externo;;;;;
CLS_SA_003_0035;N;;;;;;;VIRTUAL;;;SA_003;;Riesgo Psicosocial - Externo;;;;;
CLS_SA_003_0060;N;;;;;;;VIRTUAL;;;SA_003;;Hombres que cuidan de si mismos: Detección temprana de cáncer próstata y testículo - Externo;;;;;
CLS_SA_003_0030;N;;;;;;;VIRTUAL;;;SA_003;;Formación en prendas ignifugas;;;;;
CLS_SA_003_0011;N;;;;;;;VIRTUAL;;;SA_003;;Espacios Confinados;;;;;
CLS_SA_002_0060;N;;;;;;;VIRTUAL;;;SA_002;;Gestión del riesgo - Externo;;;;;
GRA_SA_001_0034;N;;;;;;;PRES;;;SA_001;;Prestigio Leadership Forum 2021;;;;;
CLS_SA_001_0040;N;;;;;;;VIRTUAL;;;SA_001;;Módulo 4: Amantes al diseño;;;;;
GRA_SA_004_0008;N;;;;;;;VIRTUAL;;;SA_004;;Desarrollo de competencias para el análisis financiero - Externo;;;;;
CLS_SA_002_0064;N;;;;;;;PRES;;;SA_002;;Sensibilización del programa de cumplimiento;;;;;
CLS_SA_003_0058;N;;;;;;;PRES;;;SA_003;;Techos de Cristal;;;;;
SUM_SA_012_0054;N;;;;;;;VIRTUAL;;;SA_012;;B2 - Smart - Externo;;;;;
SUM_SA_001_0092;N;;;;;;;VIRTUAL;;;SA_001;;Módulo 2: Más especificaciones sobre los roles de mentor y mentee.;;;;;
GRA_SA_001_0016;N;;;;;;;VIRTUAL;;;SA_001;;Módulo 1: Introductorio;;;;;
SUM_SA_001_0096;N;;;;;;;VIRTUAL;;;SA_001;;Módulo 6: ¿Cómo identificar las brechas de desarrollo que se pueden trabajar con esta herramienta?;;;;;
SUM_SA_001_0095;N;;;;;;;VIRTUAL;;;SA_001;;Módulo 5: SuccessFactors como herramienta que habilita el programa;;;;;
SUM_SA_001_0093;N;;;;;;;VIRTUAL;;;SA_001;;Módulo 3: El proceso de mentoría;;;;;
SUM_SA_001_0094;N;;;;;;;VIRTUAL;;;SA_001;;Módulo 4: ¿Cómo diseñar las sesiones de mentoría?;;;;;
CLS_SA_001_0043;N;;;;;;;VIRTUAL;;;SA_001;;Programa virtual de liderazgo - Externo;;;;;
STRUCTURALIA_1085;N;;;;;;;VIRTUAL;;;SA_007;;Operación y mantenimiento de centrales renovables;;;;;
ODI_SA_011_0002;N;;;;;;;VIRTUAL;;;SA_011;;Odinsa Talks - Natalia Chingual;;;;;
CLS_SA_007_0289;N;;;;;;;PRES;;;SA_007;;Analítica de datos para gestionar el mantenimiento de activos;;;;;
CLS_SA_005_0064;N;;;;;;;VIRTUAL;;;SA_005;;Herramientas de simplificación - Externo;;;;;
CEM_SA_008_0493;N;;;;;;;VIRTUAL;;;SA_008;;Transformadores de Potencia;;;;;
CLS_SA_007_0154;N;;;;;;;VIRTUAL;;;SA_007;;No Conformidades en Procesos de Inspección - Externo;;;;;
STRUCTURALIA_1073;N;;;;;;;VIRTUAL;;;SA_007;;Generación eólica. Promoción, diseño y mantenimiento de plantas;;;;;
STRUCTURALIA_1093;N;;;;;;;VIRTUAL;;;SA_007;;Sistemas eléctricos asociados a los sistemas de generación;;;;;
STRUCTURALIA_1275;N;;;;;;;VIRTUAL;;;SA_005;;Microsoft Project 2016;;;;;
CEM_SA_012_0021;N;;;;;;;VIRTUAL;;;SA_012;;Julio - Open English - Externo;;;;;
CEM_SA_012_0019;N;;;;;;;VIRTUAL;;;SA_012;;Mayo - Open English - Externo;;;;;
CEM_SA_012_0020;N;;;;;;;VIRTUAL;;;SA_012;;Junio - Open English - External;;;;;
CEM_SA_012_0022;N;;;;;;;VIRTUAL;;;SA_012;;Agosto - Open English - Externo;;;;;
CEM_SA_012_0024;N;;;;;;;VIRTUAL;;;SA_012;;Octubre - Open English - Externo;;;;;
CEM_SA_012_0023;N;;;;;;;VIRTUAL;;;SA_012;;Septiembre - Open English - External;;;;;
SUM_SA_003_0005;N;;;;;;;VIRTUAL;;;SA_003;;Programa riesgo psicosocial;;;;;
CLS_SA_003_0065;N;;;;;;;VIRTUAL;;;SA_003;;Estilos de vida saludable - Externo;;;;;
CLS_SA_007_0126;Y;;;;;;;VIRTUAL;;;SA_007;;Gestion  experiencia de clientes - Externo;;;;;
CEM_SA_009_0282;N;;;;;;;VIRTUAL;;;SA_009;;Produccion de cemento;;;;;
CLS_SA_007_0234;N;;;;;;;VIRTUAL;;;SA_007;;Operación activos eléctricos;;;;;
CLS_SA_003_0026;N;;;;;;;PRES;;;SA_003;;Gestión de Contratistas;;;;;
CLS_SA_003_0018;N;;;;;;;VIRTUAL;;;SA_002;;Investigación y Análisis de incidentes (I.A.I.). - Externo;;;;;
CLS_SA_007_0283;N;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: Seguridad y Salud en el Trabajo;;;;;
CLS_SA_007_0274;N;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: Electricidad;;;;;
CLS_SA_007_0278;N;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: Instrumentación y control;;;;;
CLS_SA_007_0273;N;;;;;;;PRES;;;SA_007;;Plan de Formacion Tesorito: Transformadores;;;;;
CLS_SA_007_0280;N;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: Mecánica;;;;;
CLS_SA_003_0060;N;;;;;;;PRES;;;SA_003;;Plan de Formación Tesorito: SST;;;;;
CLS_SA_007_0282;N;;;;;;;PRES;;;SA_007;;Plan de Formacion Tesorito: Neumática;;;;;
CLS_SA_007_0279;N;;;;;;;PRES;;;SA_007;;Plan de Formacion Tesorito: Transferencia de calor;;;;;
CLS_SA_004_0010;N;;;;;;;PRES;;;SA_007;;Plan de Formacion Tesorito: Sistemas de protección electromecánico;;;;;
CLS_SA_007_0275;N;;;;;;;PRES;;;SA_007;;Plan de Formacion Tesorito: Sistema de Gestion ISO 9001;;;;;
CLS_SA_007_0286;N;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: Motores Wästsilä;;;;;
CLS_SA_007_0277;N;;;;;;;PRES;;;SA_007;;Plan de Formacion Tesorito: Ciclos de potencia;;;;;
CLS_SA_007_0281;N;;;;;;;PRES;;;SA_007;;Plan de Formacion Tesorito: Eficiencia;;;;;
CLS_SA_007_0287;N;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: SCI;;;;;
CLS_SA_007_0284;N;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: Generadores;;;;;
CLS_SA_007_0302;N;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: Subestaciones eléctricas;;;;;
CLS_SA_007_0303;N;;;;;;;PRES;;;SA_007;;Profundización en motores Wärtsilä;;;;;
CLS_SA_007_0276;N;;;;;;;PRES;;;SA_007;;Plan de Formacion Tesorito: Potencia eléctrica;;;;;
CLS_SA_007_0285;N;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: Protecciones eléctricas;;;;;
CLS_SA_007_0301;N;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: Puente grúa;;;;;
CLS_SA_007_0304;N;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: Mercado mayorista;;;;;
CLS_SA_007_0305;N;;;;;;;PRES;;;SA_007;;Plan de formación tesorito: Excel avanzado;;;;;
CLS_SA_007_0306;N;;;;;;;PRES;;;SA_007;;Plan de Formación Tesorito: SAP;;;;;
CLS_SA_002_0045;Y;;;;;;;VIRTUAL;;;SA_002;;Seminario virtual cambios en la legislación de vinculación de contratistas persona natural - Externo;;;;;
CLS_SA_005_0011;Y;;;;;;;VIRTUAL;;;SA_005;;Prueba - Aprobación de compras - Celsia;;;;;
STRUCTURALIA_1148;Y;;;;;;;VIRTUAL;;;SA_001;;Desarrollo directivo. Dirección general;;;;;
CLS_SA_003_0023;Y;;;;;;;PRES;;;SA_003;;Acciones de Mejora y Legislación Silvicultura;;;;;
CEM_SA_003_0428;Y;;;;;;;VIRTUAL;;;SA_003;;Interventores de contratos Argos  - Relaciones laborales;;;;;
CEM_SA_001_0063;Y;;;;;;;VIRTUAL;;;SA_001;;Etapa de Seguimiento- GDD para líderes;;;;;
CEM_SA_001_0474;Y;;;;;;;VIRTUAL;;;SA_001;;Módulo 5: Tomar acciones y Monitorear el progreso en SIROTA;;;;;
CEM_SA_001_0045;Y;;;;;;;VIRTUAL;;;SA_001;;Etapa de Cierre, Calificación final- GDD para líderes;;;;;
CLS_SA_007_0132;Y;;;;;;;PRES;;;SA_007;;Codigo de la Medida - Resolucion Creg 038 y Norma Tecnica Ntc6190;;;;;
CEM_SA_001_0022;Y;;;;;;;VIRTUAL;;;SA_001;;Gestión del cambio;;;;;
CEM_SA_003_0154;Y;;;;;;;VIRTUAL;;;SA_003;;Piensa verde - Construcción sostenible;;;;;
CLS_SA_007_0103;Y;;;;;;;PRES;;;SA_007;;Mantenimiento Correctivo;;;;;
CLS_SA_007_0104;Y;;;;;;;PRES;;;SA_007;;Programacion Mantenimiento Correctivo;;;;;
CLS_SA_007_0115;Y;;;;;;;PRES;;;SA_007;;Xxi Congreso Internacional de Mantenimiento y Gestion de Activos 2019;;;;;
CLS_SA_007_0180;Y;;;;;;;VIRTUAL;;;SA_007;;Transición OR-OSD - Externo;;;;;
CEM_SA_001_0082;Y;;;;;;;PRES;;;SA_001;;Mentoring;;;;;
CLS_SA_002_0029;Y;;;;;;;VIRTUAL;;;SA_002;;Conozcamos nuestras fundaciones;;;;;
CLS_SA_007_0226;Y;;;;;;;VIRTUAL;;;SA_007;;Ciberseguridad para Ejecutivos - Externo;;;;;
CLS_SA_004_0007;Y;;;;;;;PRES;;;SA_004;;Medios Magneticos;;;;;
CLS_SA_006_0001;Y;;;;;;;PRES;;;SA_006;;Negociación - Externo;;;;;
CLS_SA_007_0090;Y;;;;;;;PRES;;;SA_007;;Diplomado Gerencia de Proyectos Según El Pmbok Sexta Edición;;;;;
CLS_SA_007_0109;Y;;;;;;;PRES;;;SA_007;;Instructivo: Trabajo en Espacios Confinados, Programa de Prevencion y Protección Contra Caida, Movilidad Segura;;;;;
CLS_SA_007_0110;Y;;;;;;;PRES;;;SA_007;;Procedimiento Construccion de Redes Mt/Bt;;;;;
CLS_SA_007_0111;Y;;;;;;;PRES;;;SA_007;;Instructivo Trabajos Con Tension Redes y Subestaciones;;;;;
CLS_SA_007_0098;Y;;;;;;;PRES;;;SA_007;;Capacitacion Drone Dji Matrice 210 Rtk;;;;;
CLS_SA_001_0064;Y;;;;;;;VIRTUAL;;;SA_001;;Team Building Centro de Control - Externo;;;;;
SUM_SA_005_0016;Y;;;;;;;PRES;;;SA_005;;RPA`s;;;;;
CLS_SA_007_0053;Y;;;;;;;VIRTUAL;;;SA_007;;Taller de pulover's macro creator - Externo;;;;;
CLS_SA_007_0147;Y;;;;;;;PRES;;;SA_007;;Inspecioncableoperadoras Teorico-Practico (Grupo Valle Norte);;;;;
SUM_SA_012_0053;Y;;;;;;;PRES;;;SA_012;;Libro: The Dovekeepers;;;;;
SUM_SA_012_0053;Y;;;;;;;VIRTUAL;;;SA_012;;B1 - Smart - Externo;;;;;
GRA_SA_016_0007;Y;;;;;;;VIRTUAL;;;SA_016;;Taller Diversidad sexual en el contexto laboral - Sesión 2 - grabación;;;;;
GRA_SA_003_0074;Y;;;;;;;VIRTUAL;;;SA_016;;Taller Racismo - Sesión 1 - Grabación;;;;;
GRA_SA_016_0010;Y;;;;;;;VIRTUAL;;;SA_016;;Taller Racismo - Sesión 2 – Grabación;;;;;
CLS_SA_007_0118;Y;;;;;;;PRES;;;SA_007;;Sap Pm Mantenimiento;;;;;
CLS_SA_007_0220;Y;;;;;;;PRES;;;SA_007;;Certificación Manejo de Montacargas;;;;;
CEM_SA_003_0070;Y;;;;;;;PRES;;;SA_003;;Certificación Montacargas;;;;;
SUM_SA_015_0093;Y;;;;;;;VIRTUAL;;;SA_015;;VDT: Crea tu App;;;;;
SUM_SA_015_0085;Y;;;;;;;VIRTUAL;;;SA_015;;Ideación y formulación de productos y servicios ágiles (Service Design);;;;;
CEM_SA_003_0152;Y;;;;;;;VIRTUAL;;;SA_003;;Piensa verde - Biodiversidad;;;;;
CLS_SA_005_0004;Y;;;;;;;PRES;;;SA_005;;Capacitación SAP Módulo PS;;;;;
CLS_SA_005_0009;Y;;;;;;;PRES;;;SA_005;;Capacitación SAP Módulo MM;;;;;
CEM_SA_003_0102;Y;;;;;;;VIRTUAL;;;SA_003;;Aggregates plant - Lesson 4 - PPE basic;;;;;
CLS_SA_007_0309;Y;;;;;;;PRES;;;SA_007;;Facilitador de Facilitadores;;;;;
CLS_SA_007_0186;Y;;;;;;;PRES;;;SA_007;;Field+Consulta Sales+Social;;;;;
CEM_SA_003_0008;Y;;;;;;;PRES;;;SA_003;;Sistema de Movilidad Sostenible;;;;;
CEM_SA_008_0109;Y;;;;;;;PRES;;;SA_008;;Analisis de vibraciones;;;;;
CEM_SA_001_0206;Y;;;;;;;PRES;;;SA_001;;Proceso de reportes de incapacidades;;;;;
CEM_SA_008_0183;Y;;;;;;;VIRTUAL;;;SA_008;;Lubricación Chevron - Externo;;;;;
CLS_SA_007_0094;Y;;;;;;;PRES;;;SA_007;;Arcgis Enterprise: Configuring A Base Deployment;;;;;
CLS_SA_007_0119;Y;;;;;;;PRES;;;SA_007;;Arcgis For Server Site Configuration And Administration;;;;;
CLS_SA_007_0156;Y;;;;;;;PRES;;;SA_007;;Formacion Scheider Electric, Estructura y Gestion de Las Bbdd;;;;;
CLS_SA_007_0232;Y;;;;;;;PRES;;;SA_007;;XXII Congreso Internacional de Mantenimiento y Gestión de Activos;;;;;
CLS_SA_007_0112;Y;;;;;;;VIRTUAL;;;SA_007;;Mantenimiento Productivo Total TPM - Externo;;;;;
HARVARDMM_2010;Y;;;;;;;VIRTUAL;;;SA_001;;Persuasión;;;;;
HARVARDMM_2011;Y;;;;;;;VIRTUAL;;;SA_001;;Pensamiento estratégico;;;;;
HARVARDMM_13345;Y;;;;;;;VIRTUAL;;;SA_001;;Negociación;;;;;
SUM_SA_015_0016;Y;;;;;;;VIRTUAL;;;SA_015;;200424 AZ-204T00-A LIM/ AZ-204 | Developing Solutions for Microsoft Azure - External;;;;;
CEM_SA_008_0416;Y;;;;;;;PRES;;;SA_008;;Arcillas Calcinadas - Conocimientos Generales;;;;;
STRUCTURALIA_1275;Y;;;;;;;VIRTUAL;;;SA_005;;Microsoft Project 2016;;;;;
UBITS_0034;Y;;;;;;;VIRTUAL;;;SA_005;;Control de versiones y flujo de trabajo básico en Git;;;;;
19003;N;;;;;;;VIRTUAL;;;SA_002;;Manual de Contratación M3;;;;;
21001;N;;;;;;;VIRTUAL;;;SA_002;;Examen Manual de Contratación;;;;;
19002;N;;;;;;;VIRTUAL;;;SA_002;;Manual de Contratación M2;;;;;
19001;N;;;;;;;VIRTUAL;;;;;Manual de Contratación M1;;;;;
CEM_SA_001_0023;N;;;;;;;VIRTUAL;;;SA_001;;Metodología de gestión del cambio;;;;;
CEM_SA_005_0206;N;;;;;;;VIRTUAL;;;SA_006;;P080 Recibir materiales y servicios Argos;;;;;
CEM_SA_008_0237;N;;;;;;;VIRTUAL;;;SA_008;;Cómo se hace el cemento;;;;;
CEM_SA_003_0151;N;;;;;;;VIRTUAL;;;SA_003;;Piensa verde - Introducción;;;;;
CLS_SA_002_0023;N;;;;;;;PRES;;;SA_002;;Ciberseguridad - Seguridad de la Información - Datos personales - Teletrabajo;;;;;
SUM_SA_012_0003;N;;;;;;;VIRTUAL;;;SA_012;;A1-Unidad 3- EF - Externo;;;;;
SUM_SA_012_0004;N;;;;;;;VIRTUAL;;;SA_012;;A2-Unidad 4- EF - Externo;;;;;
SUM_SA_012_0005;N;;;;;;;VIRTUAL;;;SA_012;;A2-Unidad 5- EF - Externo;;;;;
SUM_SA_012_0002;N;;;;;;;VIRTUAL;;;SA_012;;A1-Unidad 2- EF - Externo;;;;;
SUM_SA_001_0003;N;;;;;;;VIRTUAL;;;SA_001;;SuccessFactors - Cierre desempeño líder;;;;;
SUM_SA_006_0004;N;;;;;;;VIRTUAL;;;SA_006;;Generar Solicitudes de Servicios a través de Ariba;;;;;
SUM_SA_012_0010;N;;;;;;;VIRTUAL;;;SA_012;;B2-Unidad 10- EF - Externo;;;;;
SUM_SA_012_0011;N;;;;;;;VIRTUAL;;;SA_012;;B2-Unidad 11- EF - Externo;;;;;
SUM_SA_012_0012;N;;;;;;;VIRTUAL;;;SA_012;;B2-Unidad 12- EF - Externo;;;;;
SUM_SA_012_0009;N;;;;;;;VIRTUAL;;;SA_012;;B1-Unidad 9- EF - Externo;;;;;
CLS_SA_007_0138;N;;;;;;;PRES;;;SA_007;;Ppm - Planificacion y Programacion Demtto E Indicadores de Gestión de Activos;;;;;
CLS_SA_005_0018;N;;;;;;;VIRTUAL;;;SA_005;;Prueba - SAP S4 HANA;;;;;
CEM_SA_003_0099;N;;;;;;;VIRTUAL;;;SA_003;;Bloqueo de energías peligrosas básico;;;;;
14003;N;;;;;;;VIRTUAL;;;SA_002;;Código de Conducta Empresarial Odinsa/Grupo Argos M3;;;;;
14001;N;;;;;;;VIRTUAL;;;SA_002;;Código de Conducta Empresarial Odinsa/Grupo Argos M1;;;;;
14002;N;;;;;;;VIRTUAL;;;SA_002;;Código de Conducta Empresarial Odinsa/Grupo Argos M2;;;;;
CEM_SA_005_0004;N;;;;;;;VIRTUAL;;;SA_005;;Excel Básico – Parte 2;;;;;
CEM_SA_005_0003;N;;;;;;;VIRTUAL;;;SA_005;;Excel Básico – Parte 1;;;;;
SUM_SA_012_0001;N;;;;;;;VIRTUAL;;;SA_012;;A1-Unidad 1- EF - Externo;;;;;
CLS_SA_003_0033;N;;;;;;;VIRTUAL;;;SA_003;;Manejo de emergencias: Control del fuego.;;;;;
CEM_SA_001_0022;N;;;;;;;VIRTUAL;;;SA_001;;Gestión del cambio;;;;;
CEM_SA_009_0255;N;;;;;;;VIRTUAL;;;SA_009;;Seguridad industrial;;;;;
CLS_SA_007_0220;N;;;;;;;PRES;;;SA_007;;Certificación Manejo de Montacargas;;;;;
CLS_SA_002_0029;N;;;;;;;VIRTUAL;;;SA_002;;Conozcamos nuestras fundaciones;;;;;
CEM_SA_009_0292;N;;;;;;;VIRTUAL;;;SA_009;;Introducción sostenibilidad;;;;;
CLS_SA_003_0029;N;;;;;;;VIRTUAL;;;SA_003;;Cuido tu vida y la mía en la vía Prevención del consumo de tabaco, alcohol y sustancias psicoactivas;;;;;
STRUCTURALIA_1163;N;;;;;;;VIRTUAL;;;SA_006;;Logística integral y gestión de la cadena de suministro;;;;;
CEM_SA_003_0070;N;;;;;;;PRES;;;SA_003;;Certificación Montacargas;;;;;
SUM_SA_003_0497;N;;;;;;;VIRTUAL;;;SA_003;;Preparación para emergencias - Externo;;;;;
CLS_SA_001_0086;N;;;;;;;VIRTUAL;;;SA_001;;Vida intencional: liderazgo trascendente;;;;;
